x,y,z,c,t
1040,1574,1582,6,2
2268,2112,151,8,4
417,85,2213,3,2
1743,983,422,5,3
484,2160,1188,4,1
1887,969,1063,7,3
415,1898,212,6,2
710,1419,524,3,3
502,1456,1752,5,2
2382,1427,680,7,3
1166,1414,2256,5,7
1476,2100,2129,8,9
1703,456,1007,2,2
532,2409,1797,8,2
1121,1297,1992,2,1
1136,1004,1643,4,1
83,535,2133,7,2
556,711,15,5,3
139,563,47,8,5
1052,44,2201,8,5
515,658,55,7,5
1031,1634,1583,8,3
1723,1112,291,5,2
1819,2043,509,8,6
493,1228,457,2,1
1336,130,692,7,8
1344,468,563,8,1
1853,216,20,2,2
1537,1441,1604,4,1
128,2378,1676,4,5
1851,2125,741,7,9
919,221,35,0,1
914,1219,852,5,3
516,2128,1956,2,1
1965,285,1798,7,6
1553,1534,1828,5,2
1949,1229,816,5,3
1327,2222,2360,7,0
235,112,2442,5,6
267,1003,128,8,11
2082,1032,656,5,5
38,1895,257,6,6
1236,2310,962,4,4
1318,1058,1758,3,2
308,2224,116,1,0
146,2378,1289,5,3
2490,1276,744,9,10
1649,1484,656,0,1
2466,1543,1619,7,4
1260,553,536,6,3
2220,1683,257,7,4
1410,902,1645,8,4
856,663,366,8,7
602,2357,1388,10,4
674,1654,487,8,4
2405,1566,1672,4,4
853,528,336,7,4
1476,150,2388,3,2
656,2472,2380,2,2
1232,281,1588,8,3
1703,201,2328,4,2
586,2081,576,8,6
1715,2077,2033,8,5
1339,1354,423,2,1
779,1894,382,9,6
910,145,1746,10,4
1191,1822,767,8,4
162,677,1899,5,4
1619,956,1793,6,3
390,1529,1225,4,4
2066,1656,924,8,8
2462,922,223,8,7
1409,1405,770,3,4
1288,1179,449,7,1
1975,1248,2433,6,5
2083,1853,1624,1,2
1201,650,1738,4,2
566,1515,950,11,7
1417,2356,1026,1,1
1040,2401,81,1,0
753,1959,1685,6,2
232,2181,1189,8,4
1052,2185,2371,2,1
489,2031,634,7,5
1660,1066,1723,1,1
1453,1604,2073,6,6
1159,78,917,8,7
654,1724,2187,4,2
1349,1063,2341,6,3
1522,1028,1369,4,3
2323,585,1389,8,7
1716,1047,677,4,3
1804,1968,1112,3,3
453,1229,385,3,2
1186,957,1451,7,3
573,1903,1463,5,3
490,2168,1251,4,1
64,2100,739,8,4
2437,1524,1112,4,3
2440,927,1595,6,5
2417,2147,734,7,6
787,1274,573,0,0
1767,1415,1347,1,0
1033,731,2216,7,4
1076,1460,708,0,0
517,661,1688,3,2
1088,772,146,8,5
591,1220,446,8,4
1668,1906,1819,7,6
1325,1275,2202,0,1
139,196,1164,7,5
2282,1032,1476,5,2
1922,789,1278,5,5
993,1557,190,1,0
192,107,1775,7,5
13,1225,294,4,5
374,950,1370,5,7
674,1250,180,5,4
1819,1030,2417,7,6
2128,1264,328,4,5
2403,1565,598,8,4
588,1241,88,5,3
1830,950,166,6,4
1795,1551,1398,5,2
1686,193,873,8,5
1334,1988,2392,5,4
533,1916,1161,6,2
2079,1744,35,6,3
2093,877,1304,7,4
212,1867,2051,7,9
644,205,420,3,2
1818,1029,1683,7,1
540,1608,2203,8,1
386,1155,662,5,0
48,1471,2340,6,7
2242,1021,1344,4,3
764,2204,660,8,5
2419,2032,1010,7,4
2349,1017,1401,5,0
2346,932,2232,3,1
67,617,2083,4,3
1991,1170,1069,4,2
669,471,1957,8,5
292,1450,909,8,5
2442,351,1883,9,6
274,571,1971,8,5
601,529,601,6,5
188,938,343,6,3
1243,44,762,4,5
224,1413,1516,6,8
1223,2407,402,6,3
454,2300,2020,6,5
913,606,1724,6,3
1892,1184,1535,8,9
1134,2204,1832,3,2
1290,1311,2279,5,5
2273,1606,1597,9,4
2105,1885,766,4,7
886,673,864,8,9
1399,1364,1671,2,1
778,1849,208,4,5
879,2261,1955,5,3
2039,1237,1997,8,2
1604,1512,336,7,5
1357,2249,2137,8,4
848,914,356,6,4
1309,1930,1125,6,6
1037,988,1384,3,4
2148,1839,909,5,1
484,542,920,4,2
1270,2423,1438,8,4
1775,353,2017,4,3
154,2304,2361,6,1
2106,1186,1182,6,5
1642,103,1931,2,1
1639,2331,2482,7,2
403,1414,1977,5,2
1942,1581,2409,0,0
74,1935,1785,1,0
2420,1248,1739,0,0
888,2302,1708,4,2
31,1676,2260,8,7
976,1254,2295,7,4
1617,154,36,3,2
1251,1732,32,6,5
2002,1314,2010,8,3
1144,61,519,2,2
285,2111,1095,5,2
1463,1795,2210,7,3
1647,2498,1873,1,1
1775,18,609,10,7
1877,1658,355,4,2
1589,290,895,8,6
2305,2069,1591,3,1
1313,341,2460,6,2
232,855,1860,7,7
1121,2099,1510,4,1
216,2488,2056,3,1
604,87,2012,8,6
370,847,446,7,4
836,1132,1584,6,6
1205,1835,13,6,3
660,2284,1016,1,1
1990,1877,1645,7,3
451,2046,1328,8,7
2491,2326,1555,6,2
1311,394,2040,2,1
1995,53,1060,3,2
755,1249,477,7,3
1889,1824,953,7,6
2210,750,2330,7,3
2180,710,1474,6,4
1951,199,1565,5,5
2340,1341,2027,5,2
1967,1918,1401,7,7
2224,2017,1690,2,1
1080,367,556,5,5
2374,99,1495,9,5
1834,1830,878,3,2
895,1199,1585,6,3
1730,730,1463,7,3
1893,2202,162,6,5
2429,200,2146,3,3
214,2011,1233,8,4
2365,2048,2052,6,3
1296,739,691,7,2
33,2383,1767,2,1
1749,2442,424,0,0
1470,517,726,7,2
522,855,325,6,1
181,493,874,2,1
708,2071,1773,4,1
782,1518,278,4,5
391,77,1412,7,1
669,237,2159,8,4
1864,122,1901,5,3
569,2321,2231,7,2
822,1709,1620,5,2
779,2381,1171,3,1
1933,1883,718,6,6
110,1763,427,5,4
2456,792,884,4,3
1144,1629,829,4,1
456,682,1231,1,1
192,119,2410,6,6
2493,12,815,6,3
887,1348,1752,8,8
1616,513,104,1,1
757,281,356,4,3
780,643,1766,5,3
1565,35,337,6,3
1063,820,662,7,5
2110,1115,1374,4,2
881,524,2034,4,5
240,5,1545,6,2
918,1656,1641,5,2
207,2162,1504,4,2
2302,1985,1593,6,5
275,2044,1328,5,4
880,1170,1571,3,3
493,1147,1813,4,1
696,1433,1303,4,6
440,1771,782,7,4
2375,237,2049,1,1
2299,421,1899,5,4
131,384,1271,8,3
2483,2291,51,8,6
1125,907,1413,2,1
60,65,2372,5,6
372,1806,137,7,7
1493,307,822,7,4
611,2078,1915,6,1
726,1421,1463,5,4
2312,42,1689,6,4
2089,1462,65,0,0
1493,1262,1342,2,1
1700,1928,2189,8,7
879,1282,859,1,1
91,1205,261,7,1
1937,1781,600,0,0
968,476,769,6,5
710,232,1287,4,2
1196,2044,486,2,1
992,1845,169,6,4
2399,1547,2157,6,3
481,1051,1661,5,2
349,440,2350,6,5
923,735,1539,6,4
2263,857,1845,4,3
846,2435,2424,7,5
1225,1971,689,6,6
1410,902,1315,6,2
1395,383,270,5,3
2366,175,1143,8,7
550,1856,614,9,4
1625,2114,2313,7,6
1365,1973,853,3,3
2134,2229,1319,6,3
193,566,80,6,2
1950,2218,682,4,4
1201,717,1383,6,7
70,372,408,8,4
1197,1669,1256,8,8
640,856,386,6,1
2451,2196,2376,4,5
196,247,74,6,3
587,1892,728,8,4
811,2098,1237,7,8
771,1253,1150,5,2
1034,808,2215,7,3
388,1861,784,7,4
1590,2256,48,3,2
514,76,2201,6,2
2315,1891,1346,7,5
1742,1505,788,6,2
1064,2143,1703,1,1
2302,528,1997,8,12
49,498,589,0,0
1010,158,12,6,5
1070,1283,722,4,4
2029,1648,575,7,3
2497,960,1568,1,0
605,1733,351,8,6
2378,1252,295,5,4
1820,367,22,4,2
1737,1420,2272,8,8
2439,1684,1146,5,3
1621,2398,2453,4,3
478,1983,593,10,7
2492,2231,1737,4,1
2062,799,607,8,3
2354,1643,2133,7,2
1312,1021,77,7,4
715,2080,958,5,2
311,931,928,8,5
1486,1987,1138,7,4
272,1490,370,4,3
2055,557,1342,6,4
1714,116,1285,8,9
878,1689,1183,6,3
2279,1902,291,8,10
798,2349,2091,1,1
1547,1648,802,8,5
1625,819,787,5,2
1444,623,2115,6,5
612,307,2466,4,3
502,606,2446,5,4
1746,95,2328,3,2
987,2364,2247,6,4
1825,2384,272,4,2
1627,2083,310,8,6
2180,2434,2202,8,5
2084,1062,362,8,2
1155,23,655,5,4
728,65,2218,6,3
1973,1647,925,1,1
1798,2424,692,3,2
39,754,1160,4,3
573,1635,102,3,2
2272,1463,1192,5,2
1633,252,2437,8,10
273,1868,465,8,3
364,1038,1996,6,5
12,546,577,6,5
936,2206,368,6,6
1190,1574,387,5,4
231,2144,906,7,3
699,71,1991,1,1
1143,580,470,4,1
1409,363,81,5,3
1320,561,658,8,6
2019,1677,2496,8,9
1897,1215,749,5,7
2276,461,1463,8,8
1301,57,285,0,0
1669,1018,2229,3,3
2124,1322,1122,8,5
1398,2066,693,3,2
118,2315,1341,8,5
1042,173,1858,6,4
603,2260,1901,6,3
642,1481,1560,6,3
2415,794,1317,7,3
2208,2448,195,8,9
252,1833,729,6,4
818,2425,1913,3,2
1995,1871,1208,2,3
1157,2074,1456,7,8
456,656,299,7,4
170,1406,1779,8,6
1565,510,213,8,4
219,228,1464,6,4
1632,2420,1362,8,3
1396,582,1619,7,2
2500,899,1962,5,5
1778,951,1651,2,1
857,661,529,4,6
1343,367,963,2,1
1603,1181,831,3,2
1396,894,1137,4,3
1440,2450,1059,7,5
945,1113,968,7,3
1576,334,1679,4,3
1347,49,2005,5,3
174,1054,331,7,7
1375,1863,1602,8,4
1792,89,1989,6,6
2308,796,27,0,0
1111,782,2051,5,3
2084,667,1079,5,1
935,190,2486,3,2
2181,2190,2245,7,3
1641,2500,61,8,9
1134,1805,1919,3,2
2404,228,597,5,3
663,1062,102,8,4
1909,487,2099,3,2
1006,585,2182,5,3
2306,1458,920,3,2
1629,888,693,8,6
1150,239,1527,2,2
2260,1808,1811,2,0
278,2192,437,1,1
868,1185,1405,7,4
1940,912,2400,2,1
1178,2162,319,4,5
1648,1086,1465,4,4
1747,685,125,3,2
288,27,1153,8,7
528,414,2291,2,3
1803,962,1229,5,5
1730,1251,1450,8,9
1549,1464,1467,5,2
353,545,1234,6,6
1348,686,1218,6,3
983,1818,902,1,0
2458,2128,2168,8,7
811,1354,1067,7,2
311,626,514,5,2
1292,2161,464,5,2
2144,1346,575,3,2
2384,973,2414,8,6
393,1748,743,8,5
2245,199,75,4,2
2343,1545,460,4,2
554,1078,2190,1,2
1265,679,1316,3,2
1732,1103,133,8,5
293,2320,773,7,5
57,1658,1014,6,3
1206,1805,1070,8,6
2245,1484,576,8,5
488,1708,342,6,6
320,66,1527,2,1
740,2426,64,6,7
1990,202,1315,7,4
870,828,795,4,4
382,1117,1801,4,7
922,2105,2223,4,2
2316,1463,1327,9,4
1068,63,1724,1,0
1107,1523,385,6,7
2387,1809,2151,6,4
2162,1531,2412,5,5
1860,1716,1525,7,5
1513,1448,154,8,4
835,1631,1534,1,1
980,960,16,4,2
1506,1546,333,5,4
2263,1867,595,4,4
133,1589,1443,5,2
1159,1741,1990,1,1
2020,1109,1283,3,2
2455,2447,89,8,5
2410,639,1261,1,0
253,1883,757,5,4
1200,1749,1635,6,3
1394,2158,2014,2,1
2251,2233,1115,7,7
1206,1009,1064,5,4
1604,1869,1598,3,2
1229,1674,92,8,9
1756,1447,2356,3,3
1617,1756,2195,4,2
2065,400,2330,1,1
881,11,1635,4,2
1280,635,1100,6,3
1005,574,1010,5,3
943,1717,1643,9,5
1452,992,836,4,3
938,1621,2274,8,5
95,1416,649,5,5
1736,620,296,7,3
875,739,2256,7,4
244,1917,2028,7,3
609,1692,2158,5,3
354,37,1358,8,6
1718,1778,1095,8,3
1331,537,760,11,10
1942,405,2102,4,2
1920,1014,1391,4,2
95,1262,1355,3,2
120,2351,1026,6,1
406,761,1240,8,4
1858,1197,959,3,1
2146,2099,237,6,4
1237,1747,1472,6,3
770,1676,266,8,5
1578,1603,1530,6,3
244,2041,1860,6,7
540,1999,149,1,1
1568,1694,1807,1,0
918,1140,2031,6,6
771,402,1410,6,3
779,1389,2165,8,10
1736,619,1439,7,3
2346,1615,677,4,3
1089,1326,1578,4,1
194,2062,686,6,3
493,364,1314,7,2
1895,1881,1496,10,6
1903,1585,806,3,2
1310,1630,2071,7,4
542,2189,2027,7,7
1929,532,94,5,2
960,2390,89,9,15
1869,2452,1422,4,2
187,189,287,1,0
951,2125,1299,6,2
1239,1148,2045,10,7
1730,583,1910,8,4
185,1412,2389,7,4
697,2361,365,8,7
356,571,1885,5,2
2028,1199,1039,3,1
2071,950,1931,8,7
1219,1477,1828,5,3
1801,336,2110,7,7
763,1511,1355,6,3
952,750,400,3,1
502,158,1393,3,3
2187,956,893,3,3
2263,2065,1579,3,2
1101,2054,1954,4,1
15,1822,2080,8,6
949,1153,577,6,3
1862,2408,1129,2,2
1345,2250,135,1,1
1750,2408,1032,6,4
1869,663,1824,8,4
410,2178,2261,3,3
799,1867,1528,6,6
270,409,322,7,2
2448,1969,1914,6,7
698,1319,239,3,2
1611,722,501,4,2
1604,770,1991,6,2
931,1342,1952,7,4
575,1421,1304,6,3
503,2120,2451,6,4
947,996,671,4,2
1156,1089,40,6,7
1114,733,1787,4,3
796,2350,904,7,5
2320,283,1557,2,2
1466,1547,1084,6,6
1457,144,1745,8,7
2016,461,303,5,3
1877,1564,618,4,2
1134,2353,2107,2,0
2497,261,1199,8,4
2099,2087,2070,8,4
256,1974,1761,8,7
101,463,95,2,2
299,1430,2318,6,2
386,844,1200,3,1
635,2071,1329,1,1
454,1943,1915,3,2
8,2087,2395,5,5
1308,865,1980,4,3
233,1494,1165,0,0
87,2321,2222,5,1
1288,849,1871,7,2
547,861,2276,7,7
538,345,382,3,2
2445,1879,2454,3,2
830,581,2318,5,3
2318,1397,176,4,3
991,1441,98,4,2
2002,4,580,3,2
1820,350,389,4,3
1892,2342,263,7,5
2062,1970,925,1,1
800,1239,2462,4,4
1355,7,585,6,4
2475,1044,927,8,6
1210,1012,1107,7,3
637,51,973,6,4
2347,1398,129,3,2
1339,1778,815,5,1
976,1866,75,3,2
136,345,2419,8,2
1493,1661,1146,4,4
110,655,58,6,2
997,140,984,1,0
1818,2484,1225,7,7
133,530,2364,8,5
416,2397,1566,7,5
1912,2080,675,0,0
808,14,365,1,0
873,659,648,6,3
1004,1568,1880,7,7
173,568,854,2,2
657,2013,1867,4,1
1864,22,60,1,1
2496,1677,274,5,2
1160,2177,2060,8,7
2155,1012,787,5,5
1876,547,1312,5,6
2016,2314,1550,5,1
1163,1002,864,8,6
934,571,1572,7,5
1549,123,1862,5,6
806,586,359,1,1
1609,1325,674,5,4
461,25,965,8,6
1686,2182,589,0,1
210,2197,1188,7,3
1051,891,18,8,8
854,2364,986,4,3
440,1098,2221,6,4
287,1118,216,2,1
2255,411,1398,6,4
1312,722,2418,5,2
1057,1946,200,2,1
969,873,30,8,6
1615,536,1608,8,3
631,352,737,6,7
1814,357,1462,4,2
1873,36,675,4,0
2375,1559,1023,5,4
258,19,309,7,7
411,1731,1268,2,2
1803,486,430,4,4
494,2309,2022,1,1
1696,1241,107,5,4
970,1787,2354,7,3
1836,2418,415,2,1
282,2236,2261,8,7
2394,269,715,7,5
67,466,1331,6,4
1937,1051,934,5,2
2383,1696,803,11,4
822,2370,45,5,3
1089,579,779,8,6
619,1052,1308,7,10
1742,2080,1461,3,4
1665,2399,974,3,2
1868,1599,1510,6,2
799,2369,27,5,3
439,620,1989,8,6
1233,1743,2298,6,9
1196,1292,828,6,3
60,2458,169,5,3
402,1569,2001,7,4
482,1783,2249,8,4
1842,76,1623,7,3
2437,415,1365,8,3
220,317,1660,5,2
81,606,1471,6,4
2268,168,240,8,6
2000,2473,132,8,5
318,683,552,6,5
1728,153,514,6,4
165,104,1423,5,1
151,91,1949,4,5
1062,1579,298,8,3
303,197,583,9,4
1205,956,818,5,3
1925,1367,1362,8,6
313,2298,770,7,4
2153,355,1748,8,7
1547,366,1652,8,8
354,1110,435,7,6
2306,243,928,7,12
1897,2079,884,4,2
713,2494,676,3,1
1949,2395,2424,5,2
2324,1340,2011,8,3
698,336,549,6,3
2260,1233,1279,7,6
2429,1825,1636,3,4
1909,494,26,7,2
2476,1718,201,5,2
877,1179,2163,8,5
1797,1738,1175,3,2
2103,2134,955,3,1
290,2457,1343,6,11
1303,1458,2312,6,4
2071,1069,692,8,4
1557,385,2398,4,2
2013,1893,1139,8,2
1399,1915,2450,8,6
2192,1359,311,7,4
2333,1575,1787,8,8
1760,2426,1878,4,1
2014,1244,2409,8,5
669,1475,1083,6,4
1538,1046,864,3,2
772,159,108,8,4
828,1743,1348,5,4
711,366,513,4,3
1717,2299,1197,5,4
443,2329,263,8,2
1301,2012,934,4,3
1084,1019,950,4,2
2285,1628,903,9,7
695,545,483,3,2
575,1994,2207,8,2
112,686,2025,4,3
2176,1751,1299,6,3
1078,550,508,7,4
20,1831,1500,7,8
77,2344,374,9,3
469,15,1080,5,3
2478,749,1504,7,1
1230,163,1526,8,5
2188,1538,607,8,4
1297,969,2191,6,2
567,1676,903,8,3
1020,1810,1903,2,1
823,2135,692,7,7
1714,2095,2393,3,3
1605,729,1513,6,5
1865,664,516,3,3
2127,1386,1035,2,2
2276,869,2238,6,4
1116,1105,1131,6,4
102,373,2426,8,4
1817,1590,1513,2,1
1531,1784,1031,5,2
1761,1271,13,0,0
1024,150,1799,8,4
1842,1287,1418,8,7
2085,909,763,7,6
727,813,207,2,2
206,695,528,3,2
157,1030,756,4,2
1544,1547,475,6,4
457,875,252,3,1
718,21,1084,1,1
1439,2287,1353,6,2
1644,866,1048,8,1
1008,100,710,7,3
27,2300,827,6,2
1738,1510,1909,8,8
2188,1567,1942,5,3
206,936,1069,8,4
660,1357,1040,2,1
281,1195,1795,8,4
1397,196,2269,7,5
899,1460,2054,5,2
2189,939,2195,2,2
28,2446,1950,7,4
961,1472,991,4,1
2211,788,1316,3,3
534,2416,1805,8,7
596,1380,2059,5,7
2377,183,1058,6,2
680,1121,493,3,2
982,1541,1050,6,6
731,876,2362,4,1
100,499,2374,8,3
2492,1673,251,1,1
1575,1261,206,3,3
696,981,854,7,4
3,1958,1248,4,2
712,1355,2059,4,2
706,34,1043,2,1
645,749,841,2,2
2226,1332,2168,10,4
2224,1534,1744,4,3
405,824,1760,4,2
853,385,2462,2,2
980,2196,1421,3,2
2497,2460,300,4,2
1466,961,1628,2,0
1370,2218,2340,5,3
1731,47,2244,7,6
2069,1650,2367,6,5
2195,2389,22,3,2
756,214,664,8,9
1518,1742,1411,7,1
2004,1467,2489,4,3
1860,2430,603,6,3
494,1915,871,7,6
1381,1172,2472,8,5
1786,1330,1370,5,2
1292,681,451,6,5
199,2265,417,9,5
201,2236,1977,3,2
233,1262,773,2,2
1856,583,690,6,1
2134,587,212,4,2
2288,1382,419,7,4
2343,619,219,8,3
2200,545,2402,4,4
2280,1352,571,2,2
409,36,34,3,2
1914,694,1629,2,1
2015,237,1089,4,3
932,1449,892,6,3
862,667,556,7,6
2273,919,1780,4,2
3,2079,510,4,5
1281,1221,2174,6,4
809,2492,722,7,8
82,508,1042,6,3
170,244,785,8,5
1518,610,1614,4,3
1835,595,1307,5,5
1162,2279,1836,2,2
1843,653,1800,6,8
1092,183,1500,2,3
1935,1865,2159,8,10
837,2290,1232,6,5
654,837,1573,5,4
2391,865,1513,4,2
386,2172,1127,8,5
96,1823,191,6,4
1392,847,2371,6,4
1883,1607,232,4,2
1733,2229,1895,1,1
719,1357,1646,7,4
1952,2103,1409,4,2
1162,873,1860,8,2
1893,2198,1417,6,6
1395,1720,2415,4,2
1420,178,1083,2,2
434,1623,2007,6,2
2131,1610,1125,7,3
619,1222,1331,5,5
231,2429,732,2,1
1479,119,171,5,1
1523,1657,639,4,2
1752,601,1642,8,4
107,191,620,6,3
896,1300,30,8,4
2209,550,611,2,1
2376,1318,2294,7,3
1873,2057,1627,2,1
2210,2339,2386,8,5
1468,1707,406,1,0
1688,179,828,8,6
2260,1489,2020,2,1
106,2139,1146,5,4
1178,1154,2205,2,2
1900,1403,457,6,4
1350,794,737,4,2
903,305,1900,8,10
1200,1582,158,5,4
1837,2452,130,4,4
608,2225,2180,4,1
1086,1013,1158,7,6
1974,2126,1634,8,5
1077,1629,2251,4,1
58,899,309,5,2
805,1129,2392,7,4
606,2001,660,2,3
2184,248,2356,7,7
1677,2499,1926,7,5
1391,2128,345,8,8
1959,434,698,4,3
666,272,1460,2,1
555,2254,781,8,4
1479,1974,223,8,6
2073,627,116,1,1
1350,157,1881,6,8
1828,185,1884,7,5
1031,29,1116,1,0
560,603,2185,5,3
657,788,1647,7,7
20,1168,99,4,3
1515,1380,361,5,3
1240,1015,2074,7,4
1108,546,681,1,0
215,1397,11,7,4
1968,1668,2213,4,3
1405,1672,1624,6,6
1620,2106,332,7,6
368,779,651,8,2
538,1906,930,4,1
1355,2272,1381,7,5
407,1738,156,6,5
1673,2227,2124,7,1
1546,1377,1892,2,2
1151,1839,1894,8,4
440,1097,1938,6,2
796,1755,2289,8,6
167,1808,2188,11,6
832,665,2223,8,6
297,2315,1545,5,3
106,2338,1468,4,3
2300,1242,790,7,9
2497,1817,1419,2,1
2430,2428,991,2,3
773,1500,1339,4,2
1177,257,1456,6,3
1202,1998,115,4,1
1298,2303,2410,3,2
73,1861,1967,5,4
2247,1514,64,8,6
2497,676,796,8,0
2433,2420,1082,5,4
142,2076,314,5,4
1625,75,1081,4,2
42,73,1217,6,3
134,1418,381,7,9
2133,2185,1211,8,5
2451,1340,2468,4,2
1014,1299,2167,7,3
690,1546,1732,7,4
1120,2156,2451,5,1
331,2490,1474,4,1
452,2101,450,8,3
2268,1835,1909,6,5
422,2363,1882,5,4
609,1529,1471,4,4
1483,600,1053,7,5
203,1914,257,7,5
279,988,1444,5,2
1788,1378,1556,8,4
1762,63,1690,6,3
2071,773,2398,4,3
1413,1504,699,5,3
8,476,1517,2,1
2152,1196,623,0,0
1347,1268,605,6,6
865,790,1969,6,3
1742,2341,1344,2,1
634,1491,2260,8,7
408,112,995,7,3
993,1054,320,2,2
451,2235,1144,6,7
2028,1204,1330,4,2
996,1966,1366,5,4
595,994,1753,8,6
869,822,2272,1,1
702,981,2325,5,3
1038,513,1767,2,2
2224,1132,488,2,1
1782,2462,205,8,2
307,2401,946,5,2
560,1506,1630,4,3
1657,2443,2082,2,2
1746,1729,430,8,3
644,895,2211,2,1
1909,2204,2307,2,1
365,875,1309,11,11
1678,1957,490,7,5
926,584,1902,5,4
2229,31,1660,2,2
902,546,757,3,2
1932,590,1743,8,6
1182,626,2309,8,7
2275,1838,2316,8,4
2468,2226,1768,5,2
2084,2481,1096,8,4
1677,2101,1470,1,0
1043,2276,2229,4,4
1414,1314,514,7,4
780,2451,990,8,7
246,2038,1220,1,1
628,1555,1689,7,4
341,687,1894,3,2
721,693,876,5,3
389,1856,2494,4,4
407,1982,1542,6,3
613,695,2197,2,1
2410,1386,1614,6,3
2426,2162,1357,6,2
1685,81,602,5,2
181,2434,1159,2,3
1608,1622,2418,7,4
524,1475,1227,7,4
2212,1857,2038,8,5
224,1917,873,6,4
2219,2361,1912,6,4
229,958,2296,4,2
1437,2374,970,6,3
1676,1539,558,1,1
1049,2493,1980,5,3
2068,1898,1928,7,8
1128,535,9,1,0
985,1709,1405,9,8
887,107,1375,6,2
1243,2139,546,8,8
421,2199,271,8,8
2232,2064,2197,7,3
895,296,2370,4,3
2382,2183,196,2,2
1135,2057,2157,0,0
458,1976,40,7,4
2309,1593,2325,9,5
1239,1293,973,0,0
1601,2411,1759,7,3
803,1632,1082,4,4
1111,719,2440,6,4
509,263,1337,8,8
593,1819,1312,9,8
1511,1507,1256,7,3
2082,2241,1396,7,8
1311,2318,714,3,3
705,1077,2262,5,2
1205,1206,1850,6,5
276,2070,1301,4,1
1250,886,77,4,4
2363,261,1654,4,3
459,2225,1375,3,2
2077,2060,2293,8,8
880,258,1767,6,7
1908,584,2287,4,3
85,700,2011,8,2
740,542,1321,8,4
2036,1346,2087,4,1
2336,1388,2035,7,8
1219,2429,1840,8,12
417,1301,582,4,2
1349,225,1555,7,9
1073,2094,1962,3,3
791,75,1074,8,8
230,1074,1802,5,2
2332,358,178,4,3
1860,27,2274,2,1
2406,2139,1087,0,0
1770,857,2246,8,3
1111,163,402,3,2
1386,2447,1609,6,4
636,729,903,4,2
1331,882,1376,7,8
571,555,1230,6,2
52,359,1043,7,6
1398,320,927,4,3
762,1883,894,8,4
912,1705,1513,8,5
1401,1259,24,8,7
615,404,487,7,6
1865,1344,330,6,4
1967,1649,1810,8,2
1180,2172,1209,8,4
1045,2060,1044,1,0
999,1644,2451,6,2
881,730,1786,7,6
1614,5,1101,4,3
608,2143,1850,1,1
951,1914,1719,9,3
658,833,1439,7,3
2269,832,1999,6,4
142,2317,2043,8,7
725,1021,1174,6,1
1133,1849,2109,5,2
1735,2435,814,4,2
2081,737,709,5,3
702,1596,1994,5,4
1464,748,1166,9,5
68,1676,2265,4,2
1412,1715,535,4,4
2341,782,1582,3,2
772,2052,1347,6,2
921,78,399,5,1
1827,329,870,8,4
323,29,2218,6,4
1944,2485,1696,4,4
948,901,1701,6,3
466,157,2413,3,2
2100,638,1532,8,7
964,1066,1430,4,3
1649,375,1035,6,4
1709,376,2427,6,2
418,1377,1016,4,3
240,2292,2343,6,3
755,2458,1784,8,6
2266,395,309,8,4
397,111,1210,6,3
1492,699,298,4,2
664,1852,1517,6,2
1180,2463,2384,3,2
806,9,1306,6,3
269,1381,2435,6,4
254,204,2011,5,2
1727,766,1888,3,2
836,1532,1779,7,4
1903,723,608,7,7
1401,463,1018,8,6
943,1614,2414,9,8
1252,2330,1573,3,2
1712,1742,350,6,6
167,1899,460,2,2
1835,1068,2304,8,2
2072,768,1543,4,4
69,2182,1233,8,6
1805,2345,2192,5,4
1264,2265,641,5,3
291,560,1055,5,2
1467,898,862,10,7
1918,536,688,6,4
2044,1589,125,4,1
1919,703,1286,7,4
2384,1502,1302,6,4
1084,1883,1235,5,5
735,1274,333,4,3
342,1076,2285,5,6
384,407,2282,8,5
1568,1284,1050,8,4
79,1369,1724,6,1
1599,1174,1835,3,1
98,1119,2208,5,5
1781,599,798,5,2
1658,2039,513,6,1
2029,1345,311,7,5
1848,897,1261,2,1
2079,687,1816,7,6
2,168,415,7,1
1665,1816,1545,7,5
1577,2203,1826,4,6
1283,155,181,8,4
1921,2237,1863,4,3
2353,9,976,5,3
2478,1050,2436,4,4
418,1666,2019,3,1
2165,620,183,9,6
2098,858,769,7,6
2267,1773,1912,8,5
816,544,392,6,3
1926,627,1473,6,2
1989,205,891,1,1
768,1452,2017,6,1
1525,1179,15,8,7
2285,2348,110,9,4
1784,959,1134,6,4
916,1838,618,6,3
1647,1646,1909,2,2
2178,1886,839,4,4
2326,2112,1717,4,3
807,1581,2026,8,10
89,1530,2017,0,0
1946,1528,947,6,4
1862,867,1755,4,2
836,1619,1649,8,7
2142,2120,2164,3,2
2113,1855,1920,7,4
1636,2045,299,7,6
42,2233,2187,2,2
1759,875,2182,4,2
457,1518,122,7,4
1383,1772,910,7,3
1394,2320,512,6,4
2068,237,1117,1,1
2065,2166,455,4,4
57,122,1705,8,6
2408,2459,1020,6,2
1630,1339,2457,2,1
584,1815,2374,8,7
1428,740,389,7,4
779,825,311,8,6
1382,626,1419,3,2
1707,1032,899,6,3
1583,1802,385,8,6
1012,1695,989,7,4
142,1481,2069,2,2
1884,1138,881,7,5
478,261,1273,2,1
1997,107,72,7,7
678,195,2352,5,3
1176,1681,1565,6,9
355,1015,1603,8,8
2263,1210,1915,6,3
984,1978,2237,4,1
1455,2468,632,1,0
1289,2095,1688,5,3
978,2337,1683,6,4
226,1687,1435,7,4
2153,2035,2494,4,2
